,Unnamed: 0,absoluteYardlineNumber,coverage_type,defender,defender_num,defendersInTheBox,defense,down,epa,gameClock,gameDate,gameId,gameTimeEastern,gsis_play_id,homeTeamAbbr,isDefensivePI,numberOfPassRushers,offense,offenseFormation,offensePlayResult,passResult,pass_breakup,pass_coverage,pass_pattern_basic,pass_pattern_by_player,pass_receiver_target,pbu,penaltyCodes,penaltyJerseyNumbers,personnelD,personnelO,playDescription,playId,playResult,playType,poss_team_fixed,possessionTeam,preSnapHomeScore,preSnapVisitorScore,press_players,quarter,receiver,receiver_num,route,route_name,targeted,typeDropback,visitorTeamAbbr,week,yardlineNumber,yardlineSide,yardsToGo
1,5121.0,48.0,MAN,CAR 41,41.0,6.0,CAR,4.0,-2.9001851332748503,10:46:00,10/14/2018,2018101408.0,13:00:00,2367.0,WAS,0.0,4.0,WAS,SHOTGUN,0.0,I,CAR 58,1,9; 3; H2; 6; 9,WAS 18 9y; WAS 86 3o(3); WAS 46 h2(-7); WAS 13 6i(12); WAS 10 9o,WAS 86,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(10:46) (Shotgun) A.Smith pass incomplete short left to J.Reed (T.Davis). WAS-B.Scherff was injured during the play. His return is Probable.,2367.0,0.0,play_type_pass,WAS,WAS,17.0,6.0,CAR 26 > WAS 10; CAR 41 > WAS 13,3.0,WAS 13,13.0,6,Hitch/Curl,0.0,SCRAMBLE_ROLLOUT_LEFT,CAR,6.0,38.0,CAR,4.0
0,5123.0,76.0,MAN,WAS 23,23.0,6.0,WAS,2.0,0.9725857539753578,02:26:00,10/14/2018,2018101408.0,13:00:00,3693.0,WAS,0.0,5.0,CAR,SHOTGUN,18.0,C,,1,6; 9; 8; H4; 8,CAR 12 6o(12); CAR 13 9s/; CAR 17 8o(13); CAR 22 klh4(-3); CAR 88 8o(14),CAR 88,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(2:26) (Shotgun) C.Newton pass deep middle to G.Olsen to WAS 48 for 18 yards (D.Swearinger). .,3693.0,18.0,play_type_pass,CAR,CAR,23.0,17.0,WAS 23 > CAR 12; WAS 31 > CAR 13,4.0,CAR 12,12.0,6,Hitch/Curl,0.0,TRADITIONAL,CAR,6.0,34.0,CAR,7.0
1,5123.0,76.0,MAN,WAS 31,31.0,6.0,WAS,2.0,0.9725857539753578,02:26:00,10/14/2018,2018101408.0,13:00:00,3693.0,WAS,0.0,5.0,CAR,SHOTGUN,18.0,C,,1,6; 9; 8; H4; 8,CAR 12 6o(12); CAR 13 9s/; CAR 17 8o(13); CAR 22 klh4(-3); CAR 88 8o(14),CAR 88,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(2:26) (Shotgun) C.Newton pass deep middle to G.Olsen to WAS 48 for 18 yards (D.Swearinger). .,3693.0,18.0,play_type_pass,CAR,CAR,23.0,17.0,WAS 23 > CAR 12; WAS 31 > CAR 13,4.0,CAR 13,13.0,9,Go,0.0,TRADITIONAL,CAR,6.0,34.0,CAR,7.0
0,5124.0,99.0,MAN,CAR 26,26.0,7.0,CAR,3.0,-0.9177097398894609,03:22:00,10/14/2018,2018101408.0,13:00:00,3580.0,WAS,0.0,7.0,WAS,SHOTGUN,0.0,I,,0b,9; -; -; 9; 6,WAS 18 669(4); WAS 46 kl; WAS 86 k; WAS 13 39(7); WAS 10 6o(4),,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(3:22) (Shotgun) A.Smith pass incomplete short middle to M.Harris (M.Adams).,3580.0,0.0,play_type_pass,WAS,WAS,20.0,17.0,CAR 26 > WAS 10; CAR 41 > WAS 13,4.0,WAS 10,10.0,6,Hitch/Curl,0.0,TRADITIONAL,CAR,6.0,11.0,CAR,6.0
1,5124.0,99.0,MAN,CAR 41,41.0,7.0,CAR,3.0,-0.9177097398894609,03:22:00,10/14/2018,2018101408.0,13:00:00,3580.0,WAS,0.0,7.0,WAS,SHOTGUN,0.0,I,,0b,9; -; -; 9; 6,WAS 18 669(4); WAS 46 kl; WAS 86 k; WAS 13 39(7); WAS 10 6o(4),,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(3:22) (Shotgun) A.Smith pass incomplete short middle to M.Harris (M.Adams).,3580.0,0.0,play_type_pass,WAS,WAS,20.0,17.0,CAR 26 > WAS 10; CAR 41 > WAS 13,4.0,WAS 13,13.0,9,Go,0.0,TRADITIONAL,CAR,6.0,11.0,CAR,6.0
0,5121.0,48.0,MAN,CAR 26,26.0,6.0,CAR,4.0,-2.9001851332748503,10:46:00,10/14/2018,2018101408.0,13:00:00,2367.0,WAS,0.0,4.0,WAS,SHOTGUN,0.0,I,CAR 58,1,9; 3; H2; 6; 9,WAS 18 9y; WAS 86 3o(3); WAS 46 h2(-7); WAS 13 6i(12); WAS 10 9o,WAS 86,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(10:46) (Shotgun) A.Smith pass incomplete short left to J.Reed (T.Davis). WAS-B.Scherff was injured during the play. His return is Probable.,2367.0,0.0,play_type_pass,WAS,WAS,17.0,6.0,CAR 26 > WAS 10; CAR 41 > WAS 13,3.0,WAS 10,10.0,9,Go,0.0,SCRAMBLE_ROLLOUT_LEFT,CAR,6.0,38.0,CAR,4.0
1,527.0,106.0,MAN,CLV 28,28.0,7.0,CLV,1.0,-0.45641943159563103,00:54:00,10/14/2018,2018101402.0,13:00:00,929.0,CLE,0.0,4.0,LAC,SHOTGUN,0.0,I,,1,6; -; 3; 9; 6,LAC 13 6(8); LAC 28 kl; LAC 88 3(4); LAC 81 9y; LAC 16 6(6),LAC 81,0.0,,,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR",(:54) (Shotgun) P.Rivers pass incomplete deep right to M.Williams.,929.0,0.0,play_type_pass,LAC,LAC,0.0,7.0,CLV 21 > LAC 13; CLV 28 > LAC 16,1.0,LAC 16,16.0,6,Hitch/Curl,0.0,TRADITIONAL,LAC,6.0,4.0,LAC,10.0
0,527.0,106.0,MAN,CLV 21,21.0,7.0,CLV,1.0,-0.45641943159563103,00:54:00,10/14/2018,2018101402.0,13:00:00,929.0,CLE,0.0,4.0,LAC,SHOTGUN,0.0,I,,1,6; -; 3; 9; 6,LAC 13 6(8); LAC 28 kl; LAC 88 3(4); LAC 81 9y; LAC 16 6(6),LAC 81,0.0,,,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR",(:54) (Shotgun) P.Rivers pass incomplete deep right to M.Williams.,929.0,0.0,play_type_pass,LAC,LAC,0.0,7.0,CLV 21 > LAC 13; CLV 28 > LAC 16,1.0,LAC 13,13.0,6,Hitch/Curl,0.0,TRADITIONAL,LAC,6.0,4.0,LAC,10.0
2,525.0,46.0,MAN,LAC 26,26.0,6.0,LAC,3.0,-1.7212067563304199,10:36:00,10/14/2018,2018101402.0,13:00:00,2629.0,CLE,0.0,6.0,CLV,SHOTGUN,0.0,I,,1b,9; H7; 0; 9; 9,CLV 11 9o; CLV 29 h72(2); CLV 85 k0(-3); CLV 80 9; CLV 18 9,,0.0,,,"4 DL, 0 LB, 7 DB","1 RB, 1 TE, 3 WR",(10:36) (Shotgun) B.Mayfield pass incomplete short middle to D.Njoku.,2629.0,0.0,play_type_pass,CLE,CLE,6.0,28.0,LAC 20 > CLV 80; LAC 24 > CLV 18; LAC 26 > CLV 11,3.0,CLV 11,11.0,9,Go,0.0,TRADITIONAL,LAC,6.0,36.0,CLE,7.0
2,513.0,45.0,MAN,LAC 43,43.0,7.0,LAC,3.0,-1.8573877802549,08:28:00,10/14/2018,2018101402.0,13:00:00,1445.0,CLE,0.0,4.0,CLV,SHOTGUN,-5.0,S,,1,7; H4; X; 7; 9,CLV 11 27(14); CLV 29 krh21(0); CLV 85 xd(4); CLV 80 7i(12); CLV 18 9o,,0.0,,,"4 DL, 0 LB, 7 DB","1 RB, 1 TE, 3 WR",(8:28) (Shotgun) B.Mayfield sacked at LAC 40 for -5 yards (I.Rochell).,1445.0,-5.0,play_type_sack,CLE,CLE,3.0,7.0,LAC 20 > CLV 80; LAC 26 > CLV 11; LAC 43 > CLV 18,2.0,CLV 18,18.0,9,Go,0.0,TRADITIONAL,LAC,6.0,35.0,LAC,6.0
0,515.0,47.0,MAN,LAC 24,24.0,5.0,LAC,3.0,2.07067196712827,00:18:00,10/14/2018,2018101402.0,13:00:00,2186.0,CLE,0.0,4.0,CLV,SHOTGUN,27.0,C,,1,3; 3; H7; 9; 9,CLV 11 3(7); CLV 80 3(4); CLV 34 klh76(1); CLV 85 339(6); CLV 18 39(8),CLV 18,0.0,,,"4 DL, 0 LB, 7 DB","1 RB, 1 TE, 3 WR",(:18) (Shotgun) B.Mayfield pass deep right to D.Ratley to LAC 10 for 27 yards (T.Williams).,2186.0,27.0,play_type_pass,CLE,CLE,3.0,21.0,LAC 24 > CLV 18,2.0,CLV 18,18.0,9,Go,1.0,TRADITIONAL,LAC,6.0,37.0,LAC,3.0
3,516.0,66.0,MAN,CLV 58,58.0,6.0,CLV,3.0,-2.49335430156939,12:47:00,10/14/2018,2018101402.0,13:00:00,2442.0,CLE,0.0,5.0,LAC,SHOTGUN,-12.0,S,,2Mb,4; X; 3; -; 6,LAC 13 4(15); LAC 81 xd(6); LAC 16 c3(5); LAC 28 kr; LAC 85 6(14),,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(12:47) (Shotgun) P.Rivers sacked at LAC 32 for -12 yards (sack split by J.Schobert and L.Ogunjobi).,2442.0,-12.0,play_type_sack,LAC,LAC,6.0,21.0,CLV 21 > LAC 13; CLV 28 > LAC 16; CLV 38 > LAC 81; CLV 58 > LAC 85,3.0,LAC 85,85.0,6,Hitch/Curl,0.0,TRADITIONAL,LAC,6.0,44.0,LAC,10.0
0,518.0,41.0,MAN,LAC 20,20.0,6.0,LAC,3.0,1.88811227301402,02:34:00,10/14/2018,2018101402.0,13:00:00,3115.0,CLE,0.0,6.0,CLV,SHOTGUN,7.0,C,,1b,6; 9; -; 2; 9,CLV 11 6(9); CLV 80 9s; CLV 34 kl; CLV 85 2(4); CLV 18 9o,CLV 85,0.0,,,"4 DL, 0 LB, 7 DB","1 RB, 1 TE, 3 WR","(2:34) (No Huddle, Shotgun) B.Mayfield pass short middle to D.Njoku to CLV 38 for 7 yards (R.Jenkins).",3115.0,7.0,play_type_pass,CLE,CLE,6.0,35.0,LAC 20 > CLV 80; LAC 24 > CLV 18; LAC 26 > CLV 11,3.0,CLV 80,80.0,9,Go,0.0,TRADITIONAL,LAC,6.0,31.0,CLE,4.0
1,518.0,41.0,MAN,LAC 24,24.0,6.0,LAC,3.0,1.88811227301402,02:34:00,10/14/2018,2018101402.0,13:00:00,3115.0,CLE,0.0,6.0,CLV,SHOTGUN,7.0,C,,1b,6; 9; -; 2; 9,CLV 11 6(9); CLV 80 9s; CLV 34 kl; CLV 85 2(4); CLV 18 9o,CLV 85,0.0,,,"4 DL, 0 LB, 7 DB","1 RB, 1 TE, 3 WR","(2:34) (No Huddle, Shotgun) B.Mayfield pass short middle to D.Njoku to CLV 38 for 7 yards (R.Jenkins).",3115.0,7.0,play_type_pass,CLE,CLE,6.0,35.0,LAC 20 > CLV 80; LAC 24 > CLV 18; LAC 26 > CLV 11,3.0,CLV 18,18.0,9,Go,0.0,TRADITIONAL,LAC,6.0,31.0,CLE,4.0
2,518.0,41.0,MAN,LAC 26,26.0,6.0,LAC,3.0,1.88811227301402,02:34:00,10/14/2018,2018101402.0,13:00:00,3115.0,CLE,0.0,6.0,CLV,SHOTGUN,7.0,C,,1b,6; 9; -; 2; 9,CLV 11 6(9); CLV 80 9s; CLV 34 kl; CLV 85 2(4); CLV 18 9o,CLV 85,0.0,,,"4 DL, 0 LB, 7 DB","1 RB, 1 TE, 3 WR","(2:34) (No Huddle, Shotgun) B.Mayfield pass short middle to D.Njoku to CLV 38 for 7 yards (R.Jenkins).",3115.0,7.0,play_type_pass,CLE,CLE,6.0,35.0,LAC 20 > CLV 80; LAC 24 > CLV 18; LAC 26 > CLV 11,3.0,CLV 11,11.0,6,Hitch/Curl,0.0,TRADITIONAL,LAC,6.0,31.0,CLE,4.0
0,519.0,101.0,MAN,CLV 21,21.0,5.0,CLV,3.0,-3.87209179410193,07:30:00,10/14/2018,2018101402.0,13:00:00,3708.0,CLE,0.0,5.0,LAC,EMPTY,0.0,IN,,1b,2; 6; 3; 9; 2,LAC 16 2(5); LAC 81 6(6); LAC 85 3(12); LAC 13 9; LAC 28 2(3),LAC 28,0.0,UNR,CLE 93,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR","(7:30) (Shotgun) P.Rivers pass short middle intended for M.Gordon INTERCEPTED by C.Kirksey at CLV 4. C.Kirksey to CLV 8 for 4 yards (M.Williams). PENALTY on CLV-T.Coley, Unnecessary Roughness, 4 yards, enforced at CLV 8.",3708.0,0.0,play_type_pass,LAC,LAC,14.0,35.0,CLV 21 > LAC 13; CLV 22 > LAC 85,4.0,LAC 13,13.0,9,Go,0.0,TRADITIONAL,LAC,6.0,9.0,CLE,9.0
0,520.0,92.0,MAN,ATL 21,21.0,6.0,ATL,1.0,0.454527454967947,13:00:00,10/14/2018,2018101400.0,13:00:00,3035.0,ATL,0.0,4.0,TB,SHOTGUN,9.0,C,,1,4; 4; H4; 9; 9,TB 10 4(16); TB 13 4(11); TB 25 h4(2); TB 80 39(6); TB 11 9,TB 13,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(13:00) (Shotgun) J.Winston pass short right to M.Evans to ATL 9 for 9 yards (B.Poole).,3035.0,9.0,play_type_pass,TB,TB,24.0,16.0,ATL 21 > TB 11; ATL 23 > TB 10,4.0,TB 11,11.0,9,Go,0.0,TRADITIONAL,TB,6.0,18.0,ATL,10.0
0,525.0,46.0,MAN,LAC 20,20.0,6.0,LAC,3.0,-1.7212067563304199,10:36:00,10/14/2018,2018101402.0,13:00:00,2629.0,CLE,0.0,6.0,CLV,SHOTGUN,0.0,I,,1b,9; H7; 0; 9; 9,CLV 11 9o; CLV 29 h72(2); CLV 85 k0(-3); CLV 80 9; CLV 18 9,,0.0,,,"4 DL, 0 LB, 7 DB","1 RB, 1 TE, 3 WR",(10:36) (Shotgun) B.Mayfield pass incomplete short middle to D.Njoku.,2629.0,0.0,play_type_pass,CLE,CLE,6.0,28.0,LAC 20 > CLV 80; LAC 24 > CLV 18; LAC 26 > CLV 11,3.0,CLV 80,80.0,9,Go,0.0,TRADITIONAL,LAC,6.0,36.0,CLE,7.0
1,525.0,46.0,MAN,LAC 24,24.0,6.0,LAC,3.0,-1.7212067563304199,10:36:00,10/14/2018,2018101402.0,13:00:00,2629.0,CLE,0.0,6.0,CLV,SHOTGUN,0.0,I,,1b,9; H7; 0; 9; 9,CLV 11 9o; CLV 29 h72(2); CLV 85 k0(-3); CLV 80 9; CLV 18 9,,0.0,,,"4 DL, 0 LB, 7 DB","1 RB, 1 TE, 3 WR",(10:36) (Shotgun) B.Mayfield pass incomplete short middle to D.Njoku.,2629.0,0.0,play_type_pass,CLE,CLE,6.0,28.0,LAC 20 > CLV 80; LAC 24 > CLV 18; LAC 26 > CLV 11,3.0,CLV 18,18.0,9,Go,0.0,TRADITIONAL,LAC,6.0,36.0,CLE,7.0
0,5127.0,31.0,MAN,WAS 23,23.0,6.0,WAS,1.0,0.15604995751162398,00:54:00,10/14/2018,2018101408.0,13:00:00,3907.0,WAS,0.0,4.0,CAR,SHOTGUN,5.0,C,,1,6; 6; H6; 3; 5,CAR 17 6o(7); CAR 12 6(7); CAR 22 h62(0); CAR 88 3(7); CAR 11 5(15),CAR 22,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(:54) (Shotgun) C.Newton pass short middle to C.McCaffrey to WAS 16 for 5 yards (J.Harvey-Clemons; M.Foster).,3907.0,5.0,play_type_pass,CAR,CAR,23.0,17.0,WAS 23 > CAR 17; WAS 24 > CAR 11,4.0,CAR 17,17.0,6,Hitch/Curl,0.0,TRADITIONAL,CAR,6.0,21.0,WAS,10.0
1,5127.0,31.0,MAN,WAS 24,24.0,6.0,WAS,1.0,0.15604995751162398,00:54:00,10/14/2018,2018101408.0,13:00:00,3907.0,WAS,0.0,4.0,CAR,SHOTGUN,5.0,C,,1,6; 6; H6; 3; 5,CAR 17 6o(7); CAR 12 6(7); CAR 22 h62(0); CAR 88 3(7); CAR 11 5(15),CAR 22,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(:54) (Shotgun) C.Newton pass short middle to C.McCaffrey to WAS 16 for 5 yards (J.Harvey-Clemons; M.Foster).,3907.0,5.0,play_type_pass,CAR,CAR,23.0,17.0,WAS 23 > CAR 17; WAS 24 > CAR 11,4.0,CAR 11,11.0,5,Comeback,0.0,TRADITIONAL,CAR,6.0,21.0,WAS,10.0
0,5128.0,26.0,MAN,WAS 23,23.0,5.0,WAS,2.0,-0.32520446009039694,00:47:00,10/14/2018,2018101408.0,13:00:00,3948.0,WAS,0.0,5.0,CAR,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,CAR 22 69(6); CAR 12 6i(5); CAR 88 9; CAR 11 1; CAR 17 4i(8),CAR 22,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(:47) (Shotgun) C.Newton pass incomplete deep left to C.McCaffrey.,3948.0,0.0,play_type_pass,CAR,CAR,23.0,17.0,WAS 23 > CAR 12; WAS 24 > CAR 17; WAS 31 > CAR 11; WAS 35 > CAR 22; WAS 40 > CAR 88,4.0,CAR 12,12.0,6,Hitch/Curl,0.0,TRADITIONAL,CAR,6.0,16.0,WAS,5.0
0,4130.0,28.0,MAN,TEN 21,21.0,7.0,TEN,2.0,1.86307906502104,15:00:00,10/14/2018,2018101411.0,16:25:00,2870.0,TEN,0.0,5.0,BLT,SHOTGUN,17.0,C,,1b,9; -; -; 9; 9,BLT 15 9o; BLT 34 kl; BLT 87 kl; BLT 83 9s; BLT 10 9,BLT 15,0.0,ILHd,TEN 21,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR","(15:00) (Shotgun) J.Flacco pass deep left to M.Crabtree ran ob at BLT 35 for 17 yards [K.Byard]. Penalty on TEN-M.Butler, Illegal Use of Hands, declined.",2870.0,17.0,play_type_pass,BAL,BAL,0.0,21.0,TEN 21 > BLT 15; TEN 26 > BLT 83,4.0,BLT 15,15.0,9,Go,1.0,TRADITIONAL,BAL,6.0,18.0,BAL,7.0
0,333.0,61.0,MAN,ATL 21,21.0,6.0,ATL,2.0,-0.7915047750729509,06:25:00,10/14/2018,2018101400.0,13:00:00,1418.0,ATL,0.0,6.0,TB,SHOTGUN,0.0,I,,1b,5; 3; H5; 4; 9,TB 13 5(17); TB 10 3(8); TB 25 h5(0); TB 82 c12(2); TB 12 9o,TB 12,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR","(6:25) (Shotgun) J.Winston FUMBLES (Aborted) at TB 45, and recovers at TB 45. J.Winston pass incomplete deep right to C.Godwin. ATL-D.Senat was injured during the play.",1418.0,0.0,play_type_pass,TB,TB,21.0,6.0,ATL 21 > TB 12; ATL 29 > TB 82,2.0,TB 12,12.0,9,Go,1.0,TRADITIONAL,TB,6.0,49.0,ATL,3.0
0,332.0,35.0,MAN,ATL 21,21.0,7.0,ATL,1.0,-0.35926166236943297,12:19:00,10/14/2018,2018101400.0,13:00:00,1068.0,ATL,0.0,5.0,TB,SINGLEBACK,2.0,C,,1b,X; 6; -; 3; 9,TB 12 xu(-3); TB 80 11(2); TB 25 flkl; TB 10 3(9); TB 17 9o,TB 12,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(12:19) J.Winston pass short right to C.Godwin to TB 27 for 2 yards (R.Alford).,1068.0,2.0,play_type_pass,TB,TB,14.0,6.0,ATL 21 > TB 17,2.0,TB 17,17.0,9,Go,0.0,DESIGNED_ROLLOUT_RIGHT,TB,6.0,25.0,TB,10.0
3,330.0,25.0,MAN,ATL 59,59.0,5.0,ATL,3.0,2.7889280503527405,11:43:00,10/14/2018,2018101400.0,13:00:00,213.0,ATL,0.0,4.0,TB,SHOTGUN,15.0,C,,2M,9; H5; 8; 9; 4,TB 84 9bo(13); TB 32 ch31(0); TB 13 8(10); TB 12 9y; TB 10 4(3),TB 84,0.0,DOF,ATL 44,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR","(11:43) (Shotgun) J.Winston pass short left to C.Brate for 15 yards, TOUCHDOWN. Penalty on ATL-V.Beasley, Defensive Offside, declined.",213.0,15.0,play_type_pass,TB,TB,0.0,0.0,ATL 21 > TB 10; ATL 23 > TB 13; ATL 34 > TB 12; ATL 59 > TB 84,1.0,TB 84,84.0,9,Go,1.0,TRADITIONAL,TB,6.0,15.0,ATL,8.0
2,330.0,25.0,MAN,ATL 34,34.0,5.0,ATL,3.0,2.7889280503527405,11:43:00,10/14/2018,2018101400.0,13:00:00,213.0,ATL,0.0,4.0,TB,SHOTGUN,15.0,C,,2M,9; H5; 8; 9; 4,TB 84 9bo(13); TB 32 ch31(0); TB 13 8(10); TB 12 9y; TB 10 4(3),TB 84,0.0,DOF,ATL 44,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR","(11:43) (Shotgun) J.Winston pass short left to C.Brate for 15 yards, TOUCHDOWN. Penalty on ATL-V.Beasley, Defensive Offside, declined.",213.0,15.0,play_type_pass,TB,TB,0.0,0.0,ATL 21 > TB 10; ATL 23 > TB 13; ATL 34 > TB 12; ATL 59 > TB 84,1.0,TB 12,12.0,9,Go,0.0,TRADITIONAL,TB,6.0,15.0,ATL,8.0
1,328.0,70.0,MAN,NYG 23,23.0,7.0,NYG,2.0,1.28635311010498,04:17:00,10/11/2018,2018101100.0,20:20:00,757.0,NYG,0.0,4.0,PHI,SHOTGUN,17.0,C,,1b,9; 9; -; -; 2,PHI 81 9; PHI 13 9o; PHI 28 fl; PHI 86 r; PHI 17 2(4),PHI 17,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:17) (Shotgun) C.Wentz pass short middle to A.Jeffery to NYG 23 for 17 yards (E.Apple; C.Riley).,757.0,17.0,play_type_pass,PHI,PHI,3.0,7.0,NYG 20 > PHI 81; NYG 23 > PHI 13; NYG 24 > PHI 17,1.0,PHI 13,13.0,9,Go,0.0,TRADITIONAL,PHI,6.0,40.0,NYG,6.0
0,328.0,70.0,MAN,NYG 20,20.0,7.0,NYG,2.0,1.28635311010498,04:17:00,10/11/2018,2018101100.0,20:20:00,757.0,NYG,0.0,4.0,PHI,SHOTGUN,17.0,C,,1b,9; 9; -; -; 2,PHI 81 9; PHI 13 9o; PHI 28 fl; PHI 86 r; PHI 17 2(4),PHI 17,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:17) (Shotgun) C.Wentz pass short middle to A.Jeffery to NYG 23 for 17 yards (E.Apple; C.Riley).,757.0,17.0,play_type_pass,PHI,PHI,3.0,7.0,NYG 20 > PHI 81; NYG 23 > PHI 13; NYG 24 > PHI 17,1.0,PHI 81,81.0,9,Go,0.0,TRADITIONAL,PHI,6.0,40.0,NYG,6.0
0,4127.0,47.0,MAN,BLT 29,29.0,8.0,BLT,2.0,-1.18623215563307,12:01:00,10/14/2018,2018101411.0,16:25:00,194.0,TEN,0.0,5.0,TEN,SINGLEBACK,-6.0,S,,1b,X; 4; -; 3; 5,TEN 86 xu(-2); TEN 88 4(9); TEN 33 fl; TEN 85 1; TEN 13 5(23),,0.0,,,"3 DL, 4 LB, 4 DB","1 RB, 3 TE, 1 WR",(12:01) M.Mariota sacked at BLT 43 for -6 yards (C.Wormley).,194.0,-6.0,play_type_sack,TEN,TEN,0.0,0.0,BLT 29 > TEN 13,1.0,TEN 13,13.0,5,Comeback,0.0,DESIGNED_ROLLOUT_RIGHT,BAL,6.0,37.0,BAL,6.0
0,4126.0,45.0,MAN,TEN 25,25.0,8.0,TEN,1.0,-0.523607266066565,14:32:00,10/14/2018,2018101411.0,16:25:00,2910.0,TEN,0.0,6.0,BLT,SHOTGUN,0.0,I,,0b,2; 9; -; -; -,BLT 10 2(5); BLT 13 9y; BLT 87 k; BLT 34 frkr; BLT 86 k,,0.0,,,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR",(14:32) (Shotgun) J.Flacco pass incomplete deep left to J.Brown.,2910.0,0.0,play_type_pass,BAL,BAL,0.0,21.0,TEN 25 > BLT 13,4.0,BLT 13,13.0,9,Go,0.0,TRADITIONAL,BAL,6.0,35.0,BAL,10.0
1,4130.0,28.0,MAN,TEN 26,26.0,7.0,TEN,2.0,1.86307906502104,15:00:00,10/14/2018,2018101411.0,16:25:00,2870.0,TEN,0.0,5.0,BLT,SHOTGUN,17.0,C,,1b,9; -; -; 9; 9,BLT 15 9o; BLT 34 kl; BLT 87 kl; BLT 83 9s; BLT 10 9,BLT 15,0.0,ILHd,TEN 21,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR","(15:00) (Shotgun) J.Flacco pass deep left to M.Crabtree ran ob at BLT 35 for 17 yards [K.Byard]. Penalty on TEN-M.Butler, Illegal Use of Hands, declined.",2870.0,17.0,play_type_pass,BAL,BAL,0.0,21.0,TEN 21 > BLT 15; TEN 26 > BLT 83,4.0,BLT 83,83.0,9,Go,0.0,TRADITIONAL,BAL,6.0,18.0,BAL,7.0
3,5128.0,26.0,MAN,WAS 35,35.0,5.0,WAS,2.0,-0.32520446009039694,00:47:00,10/14/2018,2018101408.0,13:00:00,3948.0,WAS,0.0,5.0,CAR,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,CAR 22 69(6); CAR 12 6i(5); CAR 88 9; CAR 11 1; CAR 17 4i(8),CAR 22,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(:47) (Shotgun) C.Newton pass incomplete deep left to C.McCaffrey.,3948.0,0.0,play_type_pass,CAR,CAR,23.0,17.0,WAS 23 > CAR 12; WAS 24 > CAR 17; WAS 31 > CAR 11; WAS 35 > CAR 22; WAS 40 > CAR 88,4.0,CAR 22,22.0,9,Go,1.0,TRADITIONAL,CAR,6.0,16.0,WAS,5.0
4,5128.0,26.0,MAN,WAS 40,40.0,5.0,WAS,2.0,-0.32520446009039694,00:47:00,10/14/2018,2018101408.0,13:00:00,3948.0,WAS,0.0,5.0,CAR,EMPTY,0.0,I,,1b,9; 6; 9; 3; 4,CAR 22 69(6); CAR 12 6i(5); CAR 88 9; CAR 11 1; CAR 17 4i(8),CAR 22,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(:47) (Shotgun) C.Newton pass incomplete deep left to C.McCaffrey.,3948.0,0.0,play_type_pass,CAR,CAR,23.0,17.0,WAS 23 > CAR 12; WAS 24 > CAR 17; WAS 31 > CAR 11; WAS 35 > CAR 22; WAS 40 > CAR 88,4.0,CAR 88,88.0,9,Go,0.0,TRADITIONAL,CAR,6.0,16.0,WAS,5.0
